iter	RMSE
7886	6993.763332
7887	6992.873914
7888	6991.031161
7889	6990.065902
7890	6989.695466
7891	6988.665187
7892	6987.444285
7893	6987.33031
7894	6986.366978
7895	6983.986556
7896	6982.988855
7897	6981.901387
7898	6981.485517
7899	6978.797432
7900	6977.586541
7901	6976.326667
7902	6975.404813
7903	6973.819333
7904	6968.966617
7905	6968.733279
7906	6966.27869
7907	6961.328071
7908	6960.460704
7909	6959.926644
7910	6959.744254
7911	6956.987594
7912	6956.32049
7913	6952.872861
7914	6951.104299
7915	6950.203144
7916	6948.349004
7917	6946.940387
7918	6945.315303
7919	6943.833287
7920	6943.239314
7921	6942.551343
7922	6942.407329
7923	6939.939078
7924	6935.867535
7925	6932.57429
7926	6931.16278
7927	6927.813163
7928	6926.102524
7929	6921.619293
7930	6920.745735
7931	6920.01085
7932	6918.771153
7933	6915.985834
7934	6915.724666
7935	6914.049642
7936	6913.277104
7937	6911.559153
7938	6908.91091
7939	6907.518882
7940	6906.200786
7941	6904.506401
7942	6901.961152
7943	6900.200714
7944	6899.600948
7945	6899.514684
7946	6899.438461
7947	6899.268873
7948	6897.995779
7949	6893.979049
7950	6892.977239
7951	6892.122531
7952	6886.606579
7953	6884.579183
7954	6884.0359
7955	6883.676686
7956	6883.623159
7957	6883.189108
7958	6883.141002
7959	6882.708973
7960	6882.238311
7961	6882.036435
7962	6879.355851
7963	6879.063967
7964	6877.585167
7965	6877.15417
7966	6876.201655
7967	6873.580141
7968	6869.951137
7969	6869.874053
7970	6866.942954
7971	6863.967086
7972	6863.743085
7973	6863.289013
7974	6859.325066
7975	6856.78635
7976	6855.67919
7977	6853.625979
7978	6852.373996
7979	6850.626496
7980	6848.267806
7981	6847.286581
7982	6846.859088
7983	6844.545694
7984	6841.008632
7985	6838.621647
7986	6838.197128
7987	6837.76609
7988	6836.666498
7989	6835.979974
7990	6835.524888
7991	6834.992536
7992	6834.329822
7993	6830.428068
7994	6828.148805
7995	6826.57865
7996	6826.07104
7997	6823.816402
7998	6820.190668
7999	6817.032464
8000	6815.969809
8001	6813.965998
8002	6812.927346
8003	6810.968348
8004	6810.11683
8005	6806.846704
8006	6804.583214
8007	6803.74668
8008	6803.526586
8009	6800.059649
8010	6799.386637
8011	6798.646742
8012	6798.198997
8013	6797.902601
8014	6797.348257
8015	6796.843327
8016	6794.901155
8017	6794.684088
8018	6794.184237
8019	6793.339139
8020	6792.128371
8021	6788.471993
8022	6787.914416
8023	6785.160524
8024	6781.594138
8025	6780.987041
8026	6780.544016
8027	6779.929037
8028	6777.981766
8029	6777.484372
8030	6774.124994
8031	6771.086569
8032	6770.580418
8033	6770.078533
8034	6769.675679
8035	6769.25921
8036	6768.333679
8037	6766.599374
8038	6765.266872
8039	6764.117608
8040	6762.650667
8041	6760.061505
8042	6759.759429
8043	6759.060373
8044	6757.478047
8045	6756.579113
8046	6755.026195
8047	6753.664199
8048	6750.158379
8049	6748.320418
8050	6744.579117
8051	6742.437292
8052	6741.939464
8053	6741.306986
8054	6739.641213
8055	6739.094241
8056	6736.606122
8057	6735.16802
8058	6731.071508
8059	6727.89147
8060	6727.501695
8061	6721.565199
8062	6717.285696
8063	6716.377541
8064	6713.333433
8065	6710.497879
8066	6708.255186
8067	6707.146129
8068	6706.467053
8069	6703.8461
8070	6702.140124
8071	6701.506288
8072	6700.545884
8073	6700.407719
8074	6699.907539
8075	6699.413443
8076	6697.493094
8077	6697.337819
8078	6694.987883
8079	6692.000505
8080	6691.093746
8081	6685.907467
8082	6684.793342
8083	6682.563096
8084	6680.882924
8085	6678.622865
8086	6677.134855
8087	6676.897557
8088	6674.656559
8089	6669.444511
8090	6666.654591
8091	6666.526237
8092	6666.082082
8093	6664.239121
8094	6661.271577
8095	6659.653748
8096	6659.170925
8097	6658.779353
8098	6658.497787
8099	6658.358086
8100	6657.811857
8101	6652.991393
8102	6651.871396
8103	6651.746734
8104	6651.239207
8105	6650.625458
8106	6650.234664
8107	6649.750667
8108	6649.701988
8109	6648.444969
8110	6647.616081
8111	6646.09341
8112	6642.818468
8113	6642.309471
8114	6642.270173
8115	6640.173488
8116	6638.617335
8117	6634.055264
8118	6633.952183
8119	6633.656521
8120	6629.046028
8121	6628.568326
8122	6627.696214
8123	6625.59611
8124	6624.774739
8125	6623.975982
8126	6623.238858
8127	6622.765108
8128	6619.143418
8129	6616.445955
8130	6615.963649
8131	6612.373733
8132	6612.116288
8133	6611.415511
8134	6611.04033
8135	6610.157563
8136	6610.009666
8137	6609.85561
8138	6609.432176
8139	6608.656481
8140	6607.559677
8141	6607.089859
8142	6605.596478
8143	6605.02633
8144	6603.948805
8145	6601.523068
8146	6598.946642
8147	6597.02723
8148	6595.659483
8149	6595.197157
8150	6595.096136
8151	6594.606922
8152	6591.430728
8153	6591.056255
8154	6590.156843
8155	6589.945831
8156	6586.915633
8157	6586.460664
8158	6585.40192
8159	6583.320968
8160	6582.33507
8161	6582.128861
8162	6580.416266
8163	6577.854079
8164	6576.146583
8165	6574.16269
8166	6573.310164
8167	6571.685287
8168	6570.943602
8169	6568.516092
8170	6566.534061
8171	6565.479221
8172	6564.264329
8173	6563.032157
8174	6561.647888
8175	6560.297683
8176	6557.113105
8177	6555.05531
8178	6552.985218
8179	6551.360884
8180	6549.819806
8181	6549.359517
8182	6547.258688
8183	6546.265701
8184	6545.605526
8185	6544.285324
8186	6543.547111
8187	6541.593406
8188	6536.67191
8189	6535.671572
8190	6534.722293
8191	6534.256116
8192	6533.997769
8193	6533.129561
8194	6530.406966
8195	6528.85212
8196	6528.350356
8197	6527.768357
8198	6525.531476
8199	6525.074271
8200	6523.538246
8201	6521.852679
8202	6520.259475
8203	6519.424898
8204	6516.305637
8205	6515.635681
8206	6514.408623
8207	6513.240422
8208	6513.105672
8209	6512.646888
8210	6512.030031
8211	6511.154596
8212	6511.058504
8213	6508.737249
8214	6506.730598
8215	6506.278337
8216	6504.784032
8217	6503.457668
8218	6502.385514
8219	6501.070902
8220	6498.350789
8221	6496.59253
8222	6492.550557
8223	6492.085214
8224	6489.323445
8225	6488.14775
8226	6486.678737
8227	6485.492014
8228	6483.71407
8229	6483.263627
8230	6481.012146
8231	6479.802444
8232	6479.350602
8233	6477.508101
8234	6475.060076
8235	6471.231802
8236	6470.350082
8237	6468.204222
8238	6465.711661
8239	6464.205042
8240	6464.110754
8241	6463.117983
8242	6462.720239
8243	6462.430418
8244	6461.164025
8245	6458.90196
8246	6457.052105
8247	6455.574116
8248	6454.366215
8249	6451.822058
8250	6450.557934
8251	6448.989221
8252	6448.06724
8253	6444.227418
8254	6441.755002
8255	6441.662441
8256	6441.451056
8257	6439.852521
8258	6439.752817
8259	6438.403158
8260	6434.061259
8261	6433.507111
8262	6432.360814
8263	6431.73304
8264	6431.039941
8265	6428.435993
8266	6427.99756
8267	6427.63907
8268	6427.20379
8269	6426.33377
8270	6424.073687
8271	6423.644265
8272	6422.798561
8273	6421.675106
8274	6421.460858
8275	6419.675863
8276	6419.60371
8277	6418.834634
8278	6416.629649
8279	6416.258128
8280	6415.829595
8281	6410.883259
8282	6410.762872
8283	6409.080377
8284	6405.828146
8285	6405.124641
8286	6404.28663
8287	6403.562727
8288	6403.474715
8289	6403.049558
8290	6401.691023
8291	6401.262993
8292	6398.534872
8293	6396.403661
8294	6395.353297
8295	6394.742143
8296	6393.510935
8297	6393.16735
8298	6390.564514
8299	6389.976428
8300	6387.894501
8301	6383.960797
8302	6383.20463
8303	6383.126555
8304	6382.366649
8305	6381.410795
8306	6377.971293
8307	6376.660218
8308	6373.927121
8309	6370.47765
8310	6369.77909
8311	6368.619736
8312	6367.849622
8313	6367.592453
8314	6365.595105
8315	6364.482701
8316	6363.857725
8317	6362.736158
8318	6359.333867
8319	6359.030047
8320	6358.602947
8321	6357.832639
8322	6356.974968
8323	6356.549377
8324	6353.828546
8325	6353.485305
8326	6351.523273
8327	6350.613165
8328	6350.317091
8329	6349.893809
8330	6348.673063
8331	6348.48996
8332	6348.129814
8333	6345.855824
8334	6345.76373
8335	6345.347363
8336	6343.815812
8337	6343.328348
8338	6342.052697
8339	6341.634511
8340	6340.030177
8341	6339.56302
8342	6338.187311
8343	6336.834667
8344	6334.051235
8345	6333.094129
8346	6331.095879
8347	6330.242488
8348	6328.523865
8349	6327.064762
8350	6324.277082
8351	6323.824953
8352	6323.409906
8353	6323.285288
8354	6323.139482
8355	6322.136566
8356	6320.334943
8357	6319.102538
8358	6318.030604
8359	6315.420447
8360	6315.305952
8361	6312.453116
8362	6312.33117
8363	6311.424999
8364	6309.546768
8365	6309.243366
8366	6309.129293
8367	6308.151031
8368	6307.903657
8369	6307.49333
8370	6305.143205
8371	6304.467207
8372	6303.738407
8373	6301.366101
8374	6300.893371
8375	6299.858622
8376	6298.070557
8377	6296.051491
8378	6295.151636
8379	6294.602124
8380	6294.335432
8381	6294.208233
8382	6290.93173
8383	6287.162668
8384	6283.801254
8385	6282.021353
8386	6281.376108
8387	6280.878972
8388	6280.471521
8389	6278.488332
8390	6276.169797
8391	6274.728245
8392	6273.772129
8393	6272.318694
8394	6271.677201
8395	6270.495386
8396	6269.512196
8397	6266.727827
8398	6262.531941
8399	6261.216771
8400	6259.124921
8401	6258.553795
8402	6258.156281
8403	6257.892291
8404	6257.563717
8405	6255.692768
8406	6255.296093
8407	6254.74692
8408	6254.038914
8409	6252.462232
8410	6251.274894
8411	6250.888215
8412	6247.81284
8413	6247.166043
8414	6246.524079
8415	6243.36124
8416	6243.17108
8417	6240.892376
8418	6239.395917
8419	6239.17328
8420	6237.486933
8421	6237.026502
8422	6236.439733
8423	6236.004354
8424	6234.106198
8425	6233.858659
8426	6232.258284
8427	6231.863458
8428	6231.46934
8429	6230.373117
8430	6227.257796
8431	6226.095072
8432	6224.089126
8433	6222.778414
8434	6222.438458
8435	6221.922583
8436	6220.432731
8437	6219.884369
8438	6218.270768
8439	6214.843229
8440	6213.515598
8441	6210.693534
8442	6210.17615
8443	6209.558738
8444	6208.805535
8445	6208.36382
8446	6207.860232
8447	6207.388468
8448	6206.295553
8449	6204.393603
8450	6201.204103
8451	6199.162909
8452	6198.544859
8453	6198.354219
8454	6197.439935
8455	6196.295727
8456	6195.815773
8457	6195.556937
8458	6193.053343
8459	6192.666021
8460	6191.786395
8461	6190.141156
8462	6189.866168
8463	6189.359633
8464	6187.928706
8465	6185.997239
8466	6185.556043
8467	6185.162737
8468	6184.876194
8469	6182.850745
8470	6182.352897
8471	6182.11637
8472	6181.73213
8473	6181.19907
8474	6180.736441
8475	6178.845996
8476	6174.91019
8477	6174.522996
8478	6173.126467
8479	6172.395011
8480	6172.112767
8481	6171.731991
8482	6171.312381
8483	6171.175349
8484	6168.928839
8485	6168.456917
8486	6168.179781
8487	6166.556675
8488	6166.324779
8489	6164.598408
8490	6164.214758
8491	6163.939232
8492	6163.427125
8493	6160.693779
8494	6159.859347
8495	6159.587089
8496	6156.555745
8497	6156.126419
8498	6154.47878
8499	6153.691369
8500	6153.356803
8501	6153.29296
8502	6152.891249
8503	6151.22851
8504	6150.327348
8505	6148.412834
8506	6148.299573
8507	6146.172412
8508	6145.729108
8509	6145.166159
8510	6144.964014
8511	6144.853686
8512	6142.518824
8513	6142.11169
8514	6140.701574
8515	6140.243491
8516	6139.800106
8517	6139.540402
8518	6138.565881
8519	6136.864659
8520	6136.029273
8521	6135.28397
8522	6135.117171
8523	6134.581101
8524	6134.191035
8525	6134.105332
8526	6132.340966
8527	6131.151979
8528	6130.701243
8529	6129.41701
8530	6128.69273
8531	6128.583608
8532	6127.872924
8533	6126.834875
8534	6126.603825
8535	6123.765997
8536	6122.357529
8537	6120.839825
8538	6120.106177
8539	6119.669917
8540	6119.433788
8541	6119.188174
8542	6118.783836
8543	6117.587194
8544	6117.216026
8545	6113.349683
8546	6112.849899
8547	6112.593844
8548	6110.199673
8549	6110.019876
8550	6109.812143
8551	6109.752446
8552	6109.653069
8553	6109.557791
8554	6109.010122
8555	6108.758242
8556	6108.658613
8557	6107.854523
8558	6106.996832
8559	6106.553927
8560	6106.188276
8561	6102.509016
8562	6102.405038
8563	6100.848859
8564	6099.348091
8565	6097.450144
8566	6097.085637
8567	6096.836248
8568	6096.411237
8569	6094.468279
8570	6092.193466
8571	6091.645858
8572	6091.331162
8573	6089.775491
8574	6089.413471
8575	6089.020468
8576	6088.918361
8577	6088.806231
8578	6088.685468
8579	6084.736203
8580	6084.296127
8581	6084.049812
8582	6083.606149
8583	6082.564844
8584	6081.044681
8585	6080.547438
8586	6078.713022
8587	6078.424935
8588	6078.014986
8589	6077.815529
8590	6077.452587
8591	6075.384969
8592	6072.182033
8593	6071.573652
8594	6069.612269
8595	6069.248793
8596	6067.49716
8597	6067.075091
8598	6066.715965
8599	6065.288273
8600	6064.771772
8601	6064.356417
8602	6063.959035
8603	6063.487295
8604	6062.790644
8605	6062.542889
8606	6062.233847
8607	6060.385367
8608	6060.334209
8609	6060.158886
8610	6059.701075
8611	6059.308768
8612	6057.640539
8613	6056.49564
8614	6056.423474
8615	6055.576388
8616	6055.222616
8617	6053.767798
8618	6053.726834
8619	6050.295278
8620	6050.096507
8621	6050.005145
8622	6049.59879
8623	6048.454073
8624	6048.379553
8625	6047.33368
8626	6046.646635
8627	6046.483176
8628	6045.070032
8629	6043.79599
8630	6043.362621
8631	6041.971574
8632	6039.690815
8633	6038.830586
8634	6038.726765
8635	6038.676569
8636	6037.020166
8637	6035.631551
8638	6034.879983
8639	6034.668471
8640	6034.317051
8641	6033.387137
8642	6029.983882
8643	6028.519234
8644	6028.030387
8645	6027.912542
8646	6027.752711
8647	6026.883169
8648	6026.532719
8649	6025.796967
8650	6025.391718
8651	6023.306574
8652	6023.186262
8653	6022.83268
8654	6022.226396
8655	6019.30978
8656	6018.963222
8657	6018.144757
8658	6017.744013
8659	6017.398447
8660	6017.340385
8661	6017.152457
8662	6015.900999
8663	6012.392462
8664	6011.961302
8665	6010.744466
8666	6010.405746
8667	6010.08029
8668	6007.82489
8669	6007.289826
8670	6005.277522
8671	6004.710095
8672	6004.368395
8673	6003.630857
8674	6002.914336
8675	6000.067735
8676	5999.675795
8677	5998.529462
8678	5997.416457
8679	5996.059831
8680	5995.988884
8681	5995.895861
8682	5995.251844
8683	5995.06297
8684	5993.416939
8685	5992.832188
8686	5992.170567
8687	5991.697105
8688	5990.170639
8689	5990.021029
8690	5989.576686
8691	5987.275523
8692	5986.932321
8693	5984.056491
8694	5982.436471
8695	5981.970229
8696	5981.839158
8697	5980.5031
8698	5980.284716
8699	5979.805028
8700	5977.3105
8701	5977.091038
8702	5976.735391
8703	5974.747968
8704	5973.205891
8705	5972.047788
8706	5971.312831
8707	5970.792113
8708	5970.744894
8709	5970.293331
8710	5969.838853
8711	5967.708327
8712	5967.309696
8713	5966.635973
8714	5965.260123
8715	5964.930506
8716	5964.09761
8717	5963.51346
8718	5962.576221
8719	5962.26178
8720	5961.831897
8721	5961.460491
8722	5958.717953
8723	5957.257677
8724	5955.668116
8725	5954.928739
8726	5954.670875
8727	5954.109381
8728	5952.052691
8729	5951.623081
8730	5950.845183
8731	5949.238864
8732	5948.201385
8733	5947.936246
8734	5947.141633
8735	5946.429425
8736	5945.618926
8737	5945.222619
8738	5942.780437
8739	5942.694392
8740	5939.067521
8741	5937.150287
8742	5935.198617
8743	5935.137277
8744	5935.005662
8745	5934.770652
8746	5933.749059
8747	5931.502384
8748	5929.902771
8749	5929.668936
8750	5927.45059
8751	5927.322301
8752	5927.040308
8753	5926.777695
8754	5924.461381
8755	5922.072406
8756	5921.696636
8757	5921.320816
8758	5920.355211
8759	5919.20595
8760	5918.148267
8761	5918.092776
8762	5917.482425
8763	5917.163932
8764	5916.21068
8765	5913.994896
8766	5913.269921
8767	5912.968623
8768	5912.787166
8769	5912.432853
8770	5911.823443
8771	5911.404376
8772	5910.736654
8773	5907.798
8774	5907.430813
8775	5904.930017
8776	5904.148642
8777	5903.508943
8778	5902.436656
8779	5902.258035
8780	5901.991083
8781	5901.839224
8782	5900.452697
8783	5896.955347
8784	5895.373032
8785	5894.459655
8786	5894.34698
8787	5893.919852
8788	5890.886086
8789	5890.624283
8790	5888.131254
8791	5887.419371
8792	5887.059529
8793	5885.010842
8794	5884.828898
8795	5883.766355
8796	5883.427127
8797	5881.065048
8798	5879.051298
8799	5877.503742
8800	5871.480271
8801	5871.030406
8802	5870.37565
8803	5870.212161
8804	5868.89165
8805	5868.609698
8806	5868.473258
8807	5866.953955
8808	5866.311631
8809	5864.896955
8810	5864.855216
8811	5864.671053
8812	5864.358281
8813	5862.721948
8814	5862.186587
8815	5860.063274
8816	5857.469731
8817	5854.7013
8818	5853.908722
8819	5853.335552
8820	5852.641946
8821	5850.375481
8822	5848.498449
8823	5848.266215
8824	5846.920889
8825	5846.823654
8826	5844.37771
8827	5843.72157
8828	5841.901352
8829	5841.384185
8830	5836.988992
8831	5835.543285
8832	5834.823097
8833	5833.321996
8834	5832.961585
8835	5831.166379
8836	5829.432774
8837	5829.108652
8838	5828.310034
8839	5828.258115
8840	5826.372801
8841	5824.996412
8842	5823.664764
8843	5823.119955
8844	5822.796193
8845	5822.404494
8846	5821.365583
8847	5818.9287
8848	5818.663868
8849	5814.387644
8850	5812.006393
8851	5811.101963
8852	5810.789434
8853	5810.46987
8854	5810.158962
8855	5808.716139
8856	5808.054827
8857	5807.611661
8858	5807.509874
8859	5806.620206
8860	5805.471364
8861	5803.748654
8862	5803.396062
8863	5802.320814
8864	5802.202333
8865	5801.110098
8866	5800.785633
8867	5800.468131
8868	5799.601779
8869	5799.295609
8870	5797.638717
8871	5796.399914
8872	5795.161149
8873	5794.762586
8874	5792.928327
8875	5791.578069
8876	5791.267089
8877	5791.153746
8878	5788.479986
8879	5788.223888
8880	5787.920595
8881	5787.430008
8882	5787.100574
8883	5786.796776
8884	5786.473335
8885	5785.458797
8886	5784.91509
8887	5784.631085
8888	5783.855623
8889	5783.292528
8890	5782.990893
8891	5782.512652
8892	5780.995713
8893	5780.448469
8894	5778.976662
8895	5778.856823
8896	5778.290606
8897	5776.265734
8898	5775.51373
8899	5775.245226
8900	5775.047085
8901	5773.563576
8902	5772.920219
8903	5772.533098
8904	5772.134576
8905	5771.378958
8906	5771.002428
8907	5770.103344
8908	5769.937992
8909	5769.46666
8910	5767.917855
8911	5766.342438
8912	5764.531772
8913	5764.424331
8914	5763.429976
8915	5763.293364
8916	5762.978364
8917	5762.455336
8918	5761.148709
8919	5761.004888
8920	5759.778087
8921	5758.34468
8922	5758.153195
8923	5757.286555
8924	5756.835842
8925	5756.656505
8926	5755.766559
8927	5755.304015
8928	5752.513148
8929	5750.220277
8930	5748.343146
8931	5746.500591
8932	5745.069898
8933	5743.452882
8934	5743.400083
8935	5742.637059
8936	5741.441746
8937	5741.147504
8938	5738.8426
8939	5738.448837
8940	5737.251692
8941	5735.567553
8942	5734.250996
8943	5732.544923
8944	5731.509226
8945	5730.825952
8946	5730.289207
8947	5727.636577
8948	5727.001913
8949	5726.951434
8950	5725.428941
8951	5725.018107
8952	5724.665685
8953	5724.500208
8954	5723.602388
8955	5723.274167
8956	5721.21062
8957	5720.144052
8958	5719.004459
8959	5718.60236
8960	5718.365569
8961	5717.665787
8962	5717.3734
8963	5717.262044
8964	5716.459391
8965	5716.399057
8966	5716.351528
8967	5714.894208
8968	5714.453168
8969	5714.161593
8970	5713.988366
8971	5712.081808
8972	5711.01242
8973	5709.991714
8974	5709.767612
8975	5707.834888
8976	5707.54663
8977	5706.85462
8978	5706.588227
8979	5703.604373
8980	5703.129896
8981	5701.227079
8982	5700.910815
8983	5700.568837
8984	5700.352652
8985	5698.644854
8986	5698.3504
8987	5697.174376
8988	5696.732088
8989	5695.340595
8990	5695.044545
8991	5694.625487
8992	5694.471187
8993	5694.18268
8994	5693.936028
8995	5693.701885
8996	5692.290015
8997	5690.363138
8998	5690.128896
8999	5689.818611
9000	5689.285234
9001	5688.250871
9002	5687.48243
9003	5686.777258
9004	5685.407711
9005	5681.983508
9006	5681.858083
9007	5680.8166
9008	5680.106186
9009	5679.070532
9010	5678.789569
9011	5678.587106
9012	5676.3805
9013	5674.66469
9014	5670.68056
9015	5668.613682
9016	5668.315788
9017	5665.598121
9018	5663.989569
9019	5662.526403
9020	5661.412403
9021	5660.666108
9022	5657.684784
9023	5656.587641
9024	5654.836456
9025	5653.831892
9026	5652.713599
9027	5652.470755
9028	5651.476819
9029	5651.380031
9030	5651.076447
9031	5650.782782
9032	5650.50265
9033	5649.566033
9034	5646.558571
9035	5646.163798
9036	5644.45317
9037	5644.174542
9038	5644.121347
9039	5643.972885
9040	5641.693187
9041	5641.550332
9042	5640.069094
9043	5639.771902
9044	5639.619579
9045	5639.219958
9046	5637.704308
9047	5637.660444
9048	5637.617147
9049	5637.549186
9050	5637.445707
9051	5636.658672
9052	5636.2241
9053	5634.539662
9054	5634.262219
9055	5633.093396
9056	5633.056086
9057	5632.852106
9058	5632.694857
9059	5631.865435
9060	5631.280849
9061	5630.057729
9062	5629.602427
9063	5628.514965
9064	5628.221594
9065	5626.795063
9066	5626.542828
9067	5626.2272
9068	5624.800122
9069	5624.509532
9070	5622.390153
9071	5621.997635
9072	5621.286996
9073	5620.842567
9074	5620.499918
9075	5618.754821
9076	5618.29022
9077	5618.004369
9078	5617.604495
9079	5617.191796
9080	5616.875191
9081	5616.188591
9082	5614.731169
9083	5614.446091
9084	5613.751606
9085	5613.176235
9086	5612.706873
9087	5611.914119
9088	5611.444054
9089	5610.217813
9090	5610.135249
9091	5608.692464
9092	5608.412862
9093	5606.770605
9094	5606.48534
9095	5606.231591
9096	5605.442393
9097	5605.191296
9098	5605.049397
9099	5604.952967
9100	5604.413663
9101	5602.886697
9102	5602.485168
9103	5602.202465
9104	5600.735381
9105	5599.078009
9106	5596.487035
9107	5595.882464
9108	5595.436691
9109	5595.395441
9110	5594.31499
9111	5591.379285
9112	5591.182639
9113	5590.773485
9114	5590.586666
9115	5589.612834
9116	5587.63925
9117	5587.010584
9118	5584.469123
9119	5581.215664
9120	5580.127552
9121	5579.541439
9122	5579.295928
9123	5577.269264
9124	5576.398983
9125	5576.349745
9126	5575.647962
9127	5575.269562
9128	5575.05377
9129	5574.106993
9130	5572.465312
9131	5571.808893
9132	5571.278198
9133	5570.246873
9134	5569.984183
9135	5569.581357
9136	5569.429088
9137	5569.161593
9138	5567.677145
9139	5567.340053
9140	5566.245696
9141	5565.613402
9142	5564.932822
9143	5561.362361
9144	5561.276333
9145	5560.863079
9146	5559.940794
9147	5559.664011
9148	5559.255576
9149	5558.901258
9150	5557.326789
9151	5556.096746
9152	5555.828715
9153	5554.854194
9154	5554.812944
9155	5552.083504
9156	5551.779531
9157	5550.804447
9158	5550.698876
9159	5550.56547
9160	5549.788215
9161	5549.597699
9162	5549.404134
9163	5549.044363
9164	5549.003294
9165	5547.417077
9166	5546.31009
9167	5545.948057
9168	5541.561245
9169	5541.30249
9170	5541.206957
9171	5540.969436
9172	5539.220717
9173	5537.894998
9174	5537.259091
9175	5534.669836
9176	5532.285332
9177	5530.98391
9178	5530.827318
9179	5530.68419
9180	5528.668956
9181	5528.569061
9182	5527.595643
9183	5527.393138
9184	5526.382951
9185	5525.504352
9186	5524.880975
9187	5524.804374
9188	5524.662773
9189	5524.483658
9190	5520.616092
9191	5519.920919
9192	5519.566806
9193	5518.491728
9194	5518.233422
9195	5517.57705
9196	5517.202653
9197	5516.788891
9198	5515.366595
9199	5513.75726
9200	5513.402252
9201	5511.883037
9202	5511.622195
9203	5511.052649
9204	5510.310599
9205	5509.314971
9206	5508.582781
9207	5508.465502
9208	5505.069096
9209	5504.803413
9210	5502.937748
9211	5499.681221
9212	5498.314524
9213	5497.639491
9214	5497.065473
9215	5496.84452
9216	5493.675037
9217	5493.095908
9218	5492.913184
9219	5492.723441
9220	5491.331713
9221	5490.430851
9222	5489.735427
9223	5488.932899
9224	5488.102249
9225	5487.526775
9226	5487.264368
9227	5487.072246
9228	5486.604183
9229	5485.11314
9230	5484.158413
9231	5484.109685
9232	5483.371453
9233	5480.139802
9234	5480.072963
9235	5479.538818
9236	5478.945748
9237	5478.672674
9238	5476.953921
9239	5473.186901
9240	5472.132781
9241	5471.284667
9242	5469.886482
9243	5468.519861
9244	5466.14911
9245	5465.810732
9246	5465.4478
9247	5465.406115
9248	5465.040528
9249	5464.850165
9250	5460.792137
9251	5459.039495
9252	5458.63444
9253	5456.546222
9254	5456.209896
9255	5454.754225
9256	5454.715284
9257	5453.802633
9258	5452.720793
9259	5451.638883
9260	5450.243101
9261	5450.185341
9262	5449.939442
9263	5449.585777
9264	5448.030136
9265	5447.432605
9266	5446.873459
9267	5445.910679
9268	5444.864065
9269	5442.013686
9270	5441.768071
9271	5439.128039
9272	5438.309993
9273	5438.267026
9274	5437.943875
9275	5436.85397
9276	5435.691692
9277	5434.54958
9278	5434.159443
9279	5433.456337
9280	5433.273129
9281	5431.629564
9282	5430.852331
9283	5430.416196
9284	5426.625347
9285	5426.513767
9286	5425.392001
9287	5424.975239
9288	5424.900991
9289	5421.748422
9290	5421.281313
9291	5421.096176
9292	5420.393825
9293	5419.825564
9294	5418.682356
9295	5418.570072
9296	5418.10729
9297	5417.386231
9298	5417.260239
9299	5417.120259
9300	5414.857566
9301	5414.226777
9302	5412.062366
9303	5410.608143
9304	5408.549901
9305	5408.367294
9306	5408.124138
9307	5407.967172
9308	5404.094446
9309	5403.854278
9310	5402.800407
9311	5402.349349
9312	5402.108821
9313	5398.679155
9314	5398.503775
9315	5398.115027
9316	5397.623774
9317	5396.986306
9318	5395.577792
9319	5392.407887
9320	5391.422346
9321	5388.376341
9322	5387.272152
9323	5386.943423
9324	5385.814897
9325	5384.078121
9326	5383.965591
9327	5381.433928
9328	5381.052615
9329	5379.314582
9330	5377.990241
9331	5376.404638
9332	5376.170332
9333	5375.532738
9334	5375.333543
9335	5374.262468
9336	5373.503913
9337	5370.91533
9338	5370.683248
9339	5369.629239
9340	5369.368625
9341	5368.760609
9342	5365.651386
9343	5364.396618
9344	5364.051174
9345	5361.106345
9346	5360.75061
9347	5358.462403
9348	5357.581889
9349	5357.433986
9350	5357.16343
9351	5356.730678
9352	5355.923261
9353	5354.705029
9354	5353.554822
9355	5353.120112
9356	5352.938277
9357	5352.654233
9358	5352.477493
9359	5350.444955
9360	5348.709222
9361	5347.539841
9362	5347.290758
9363	5346.899765
9364	5346.217905
9365	5344.486695
9366	5344.201713
9367	5343.577489
9368	5343.015992
9369	5341.101293
9370	5340.819337
9371	5339.470434
9372	5336.176256
9373	5333.988167
9374	5330.600171
9375	5329.678414
9376	5329.453358
9377	5327.955354
9378	5327.569927
9379	5327.277528
9380	5326.511619
9381	5324.60605
9382	5323.908117
9383	5322.645044
9384	5322.127492
9385	5318.562102
9386	5318.236567
9387	5317.013436
9388	5316.44648
9389	5315.780349
9390	5315.454595
9391	5314.618837
9392	5314.33021
9393	5312.70497
9394	5311.927499
9395	5311.042497
9396	5310.991456
9397	5310.748438
9398	5310.208111
9399	5309.34931
9400	5309.159368
9401	5307.895658
9402	5307.47804
9403	5306.663946
9404	5304.70963
9405	5304.356774
9406	5300.917886
9407	5300.565917
9408	5299.593128
9409	5298.434747
9410	5296.82633
9411	5296.049292
9412	5293.260845
9413	5292.51791
9414	5290.895516
9415	5290.747435
9416	5290.42789
9417	5290.008802
9418	5289.842391
9419	5288.22793
9420	5286.365247
9421	5286.004885
9422	5285.655832
9423	5284.830935
9424	5282.657082
9425	5282.305958
9426	5281.612043
9427	5281.412442
9428	5278.290371
9429	5277.62967
9430	5277.304992
9431	5277.113886
9432	5276.89213
9433	5275.38002
9434	5275.266389
9435	5275.077468
9436	5274.74001
9437	5274.579489
9438	5271.819965
9439	5270.872279
